ID,londdist,International,local,pagamento,tipo_fatura,plano,idade,sexo,estado_civil,n_filhos,salario,carro,churn
3873,8.480,0.000,28.838,conta_corrente,via_email,padrao,72,F,M,1,90912.8,N,Vol
3879,4.473,0.000,32.908,debito em conta,via_email,desconto internacional,83,M,M,1,71000.5,Y,Current
3880,14.101,0.000,17.537,conta_corrente,boleto,desconto internacional,94,F,S,1,51269.9,Y,Vol
3887,2.721,0.000,14.963,cartao_credito,boleto,desconto internacional,21,M,M,2,58963.7,N,Current
3890,7.735,0.000,89.809,cartao_credito,via_email,padrao,95,M,M,1,58167.3,Y,Current
3894,4.303,0.000,5.470,cartao_credito,via_email,desconto internacional,82,M,M,1,53582.6,N,Current
3896,6.228,0.000,21.444,cartao_credito,via_email,padrao,55,F,S,0,43734.1,N,Current
3901,8.334,0.000,58.887,debito em conta,via_email,padrao,43,F,M,1,32806.3,N,Vol
3909,0.000,0.000,4.426,debito em conta,boleto,desconto internacional,43,M,M,0,5976.68,Y,InVol
3910,14.736,0.000,35.782,debito em conta,via_email,padrao,77,M,M,0,31852.4,N,Current
3911,13.112,0.000,55.156,cartao_credito,boleto,desconto internacional,81,F,M,1,71668.2,Y,Vol
3913,0.000,0.000,3.980,cartao_credito,via_email,desconto internacional,88,M,M,2,81710,Y,InVol
3915,0.000,0.000,1.602,debito em conta,via_email,padrao,69,M,M,0,62150.4,N,InVol
3917,27.334,7.419,112.310,cartao_credito,via_email,padrao,53,M,S,2,8854.31,N,Vol
3918,9.578,0.000,241.720,cartao_credito,boleto,desconto internacional,88,F,S,1,46056.8,N,Current
3933,16.253,4.678,57.360,conta_corrente,via_email,padrao,22,M,M,2,65129,Y,Current
3936,13.351,0.000,8.765,conta_corrente,boleto,padrao,55,M,S,2,16938.5,N,Current
3937,20.464,0.000,6.726,debito em conta,boleto,padrao,30,F,M,0,30174.2,N,Current
3939,8.390,0.000,26.482,debito em conta,boleto,padrao,91,F,M,0,82001.8,N,Current
3940,22.299,0.000,15.582,cartao_credito,via_email,padrao,19,F,M,0,26619.8,N,Vol
3944,0.645,0.000,121.178,cartao_credito,boleto,padrao,29,M,S,0,94179.1,N,Current
3946,25.419,0.000,97.376,cartao_credito,boleto,desconto internacional,33,F,M,1,82190.5,Y,Current
3950,5.231,0.000,28.395,cartao_credito,via_email,padrao,62,M,M,1,57974.8,Y,Current
3952,1.283,0.000,55.967,cartao_credito,boleto,padrao,82,M,S,2,50290.7,Y,Current
3953,6.957,0.000,11.030,cartao_credito,via_email,padrao,87,F,S,0,70492.4,N,Vol
3955,28.704,0.000,60.353,debito em conta,boleto,padrao,71,M,M,1,8073.11,N,Current
3959,0.000,0.000,4.804,debito em conta,via_email,desconto internacional,74,F,M,2,98538.2,N,InVol
3960,23.686,6.073,7.831,debito em conta,via_email,padrao,96,M,M,0,8118.75,N,Vol
3961,24.250,0.000,5.212,conta_corrente,via_email,padrao,80,M,M,2,95448.6,Y,Current
3962,28.822,0.000,97.050,cartao_credito,boleto,padrao,25,M,S,1,24141.5,Y,Current
3965,5.839,0.000,103.013,cartao_credito,via_email,desconto internacional,21,F,M,0,27469.5,Y,Vol
3966,23.393,0.000,23.931,debito em conta,boleto,padrao,66,F,M,1,62503.9,N,Vol
3967,26.862,8.554,9.920,conta_corrente,via_email,padrao,48,F,M,1,75738.8,Y,Vol
3971,1.395,0.000,44.210,cartao_credito,boleto,desconto internacional,92,M,M,0,29854.3,N,Current
3976,0.000,0.000,1.648,debito em conta,boleto,padrao,88,F,M,2,80326.6,Y,InVol
3982,15.549,5.871,15.591,cartao_credito,boleto,desconto internacional,69,M,M,0,4684.74,N,Vol
3988,13.478,0.000,40.232,cartao_credito,via_email,padrao,52,M,S,0,42760.5,N,Current
3989,23.509,0.000,10.746,debito em conta,via_email,desconto internacional,60,M,S,1,49072,N,Current
3994,0.000,0.000,2.519,cartao_credito,boleto,desconto internacional,71,M,M,0,64882,N,Current
3996,27.275,0.000,191.490,cartao_credito,boleto,padrao,79,M,M,2,76486.8,Y,Current
3997,1.603,7.603,22.540,conta_corrente,via_email,desconto internacional,92,M,M,0,92093,Y,Current
4002,15.090,0.000,56.899,debito em conta,boleto,padrao,19,F,M,0,68987.5,N,Current
4003,21.545,0.000,12.133,cartao_credito,boleto,desconto internacional,26,F,M,1,68200,Y,Current
4007,25.116,0.000,284.106,cartao_credito,boleto,desconto internacional,70,F,M,1,28197.3,Y,Vol
4011,17.442,0.000,28.416,cartao_credito,boleto,padrao,55,F,M,0,67720.2,Y,Vol
4013,15.864,0.000,27.319,debito em conta,via_email,padrao,72,F,S,1,78796,N,Vol
4015,7.749,0.000,6.213,cartao_credito,via_email,padrao,69,M,M,0,95405.7,N,Current
4017,28.824,0.000,37.069,debito em conta,via_email,padrao,33,M,S,1,53883.9,N,Current
4018,14.581,0.000,92.516,cartao_credito,boleto,padrao,78,M,M,1,7426.81,Y,Current
4020,12.239,0.000,23.558,cartao_credito,via_email,padrao,52,M,M,2,28255,N,Current
4023,3.000,0.871,20.741,conta_corrente,boleto,padrao,36,M,S,2,55485.8,Y,Current
4024,8.646,0.000,69.925,cartao_credito,via_email,padrao,43,F,S,1,53989.3,N,Vol
4029,7.347,0.000,47.444,cartao_credito,via_email,padrao,33,M,M,1,19173.6,N,Current
4031,10.658,0.601,286.242,cartao_credito,via_email,padrao,64,F,M,1,79734.6,Y,Vol
4034,5.731,0.000,294.599,cartao_credito,boleto,padrao,49,F,M,2,69865.2,N,Vol
4035,18.029,0.000,136.470,debito em conta,boleto,padrao,81,M,M,2,90478.6,N,Current
4038,6.954,0.000,41.993,conta_corrente,boleto,desconto internacional,81,F,M,1,50860.7,Y,Vol
4040,23.467,0.000,28.757,debito em conta,boleto,padrao,56,F,S,2,96863.6,N,Vol
4047,22.297,0.000,11.048,cartao_credito,boleto,padrao,33,F,M,2,29368.6,N,Current
4052,14.186,0.000,30.699,conta_corrente,via_email,desconto internacional,62,M,M,2,50290.7,N,Current
4053,8.513,0.000,71.076,conta_corrente,via_email,padrao,24,F,M,1,15041.2,Y,Vol
4063,12.331,9.921,63.996,conta_corrente,boleto,padrao,33,F,S,2,13669.8,N,Current
4065,16.213,0.000,145.631,cartao_credito,boleto,padrao,40,F,S,1,26756.6,N,Vol
4068,0.000,0.000,4.976,cartao_credito,via_email,padrao,96,M,S,1,86711.3,N,InVol
4081,18.568,0.000,79.055,conta_corrente,boleto,padrao,94,M,S,0,79690.8,Y,Current
4082,0.000,0.000,1.973,cartao_credito,via_email,desconto internacional,90,M,M,0,56894.8,N,InVol
4084,24.349,0.000,8.179,debito em conta,boleto,desconto internacional,22,M,M,2,12389.3,Y,Current
4085,23.442,0.000,6.699,conta_corrente,via_email,desconto internacional,77,M,M,1,21747.7,N,Current
4086,5.218,0.000,66.820,cartao_credito,boleto,padrao,53,M,M,0,42370.2,N,Current
4093,28.617,0.000,59.517,cartao_credito,via_email,padrao,97,M,M,2,47333.3,N,Current
4094,8.054,0.000,19.288,cartao_credito,via_email,desconto internacional,85,M,S,0,89788,N,Current
4101,21.436,0.000,27.620,debito em conta,via_email,padrao,53,F,S,2,4089.59,N,Vol
4104,14.719,0.000,11.555,cartao_credito,boleto,padrao,76,F,M,1,87797.5,Y,Vol
4108,0.000,0.000,0.962,cartao_credito,boleto,padrao,66,M,M,1,29672.4,N,InVol
4111,13.669,0.000,38.275,conta_corrente,boleto,desconto internacional,78,M,S,0,54670.4,Y,Current
4113,12.564,8.715,39.188,cartao_credito,boleto,desconto internacional,37,F,S,1,82335.5,N,Current
4115,9.819,0.000,25.109,debito em conta,via_email,padrao,21,F,M,1,78855.5,N,Current
4123,10.344,0.000,19.046,conta_corrente,boleto,padrao,48,M,M,2,7122.16,Y,Current
4125,22.286,6.460,15.875,debito em conta,via_email,desconto internacional,80,F,M,1,26609.9,N,Vol
4129,18.748,0.000,7.622,cartao_credito,via_email,desconto internacional,21,M,M,0,57596.1,N,Current
4130,21.119,0.000,5.257,conta_corrente,boleto,padrao,66,F,S,2,43654.4,N,Current
4132,21.111,0.000,25.904,conta_corrente,boleto,padrao,56,M,M,0,55501.6,Y,Current
4136,0.000,0.000,3.950,conta_corrente,via_email,padrao,95,F,M,0,11020.3,N,InVol
4137,0.832,0.000,25.120,cartao_credito,boleto,padrao,64,M,S,1,15822.6,Y,Current
4138,4.978,0.000,84.613,cartao_credito,boleto,padrao,76,M,M,2,23536,N,Current
4139,6.948,2.774,122.039,cartao_credito,via_email,padrao,37,F,S,0,95261.8,N,Vol
4140,5.351,9.312,78.948,cartao_credito,boleto,desconto internacional,55,F,S,0,40200.7,Y,Vol
4141,0.000,0.000,0.396,cartao_credito,via_email,padrao,40,F,M,1,50290.7,N,InVol
4144,17.898,0.000,20.889,cartao_credito,boleto,padrao,40,M,M,0,77717.1,N,Current
4146,16.189,0.000,24.430,cartao_credito,via_email,padrao,34,M,M,2,14794.3,Y,Current
4152,11.014,0.000,36.884,cartao_credito,boleto,desconto internacional,59,F,M,0,887.5,N,Vol
4153,0.000,0.000,3.502,conta_corrente,via_email,padrao,23,M,M,0,91659.9,N,InVol
4155,23.994,4.354,39.558,debito em conta,boleto,padrao,79,F,M,0,2759.49,N,Vol
4166,14.030,0.000,174.155,debito em conta,boleto,padrao,68,M,M,2,89449,N,Current
4174,24.762,0.000,6.955,debito em conta,via_email,padrao,47,M,M,2,42818.5,N,Current
4180,26.119,5.566,38.060,cartao_credito,via_email,desconto internacional,44,M,S,2,54953.1,N,Current
4185,0.000,0.000,1.153,debito em conta,via_email,desconto internacional,74,M,S,0,13899,Y,InVol
4186,13.117,0.000,43.958,cartao_credito,via_email,padrao,75,F,M,0,16814.1,Y,Current
4189,4.728,0.000,81.006,debito em conta,boleto,padrao,33,F,S,2,1144.36,Y,Current
4194,10.321,0.000,22.478,cartao_credito,via_email,padrao,82,F,M,2,72092.3,N,Vol
4198,0.000,0.000,1.120,cartao_credito,boleto,padrao,77,F,S,0,29410.6,N,InVol
4199,23.569,0.000,21.684,debito em conta,boleto,padrao,83,M,M,1,68290.8,Y,Current
4201,28.324,0.000,12.406,conta_corrente,boleto,desconto internacional,60,F,S,2,24703.8,N,Vol
4202,12.138,0.000,15.745,cartao_credito,boleto,padrao,35,M,S,0,44909.2,N,Current
4209,15.416,0.393,150.510,debito em conta,boleto,padrao,85,M,M,1,58310.2,Y,Current
4212,2.721,0.000,80.269,conta_corrente,via_email,padrao,88,F,M,1,96090.2,N,Current
4213,2.884,0.000,10.253,conta_corrente,boleto,padrao,27,F,S,0,67668.3,N,Current
4217,17.377,0.000,90.580,conta_corrente,boleto,desconto internacional,31,M,S,0,6165.64,Y,Current
4228,16.799,0.000,268.958,cartao_credito,via_email,padrao,47,M,S,2,23511.4,Y,Current
4230,15.746,0.000,32.846,cartao_credito,boleto,desconto internacional,39,F,M,1,46736,N,Current
4234,23.087,0.859,88.833,cartao_credito,boleto,desconto internacional,62,F,M,2,127.237,N,Current
4238,24.263,0.000,8.646,cartao_credito,via_email,padrao,91,F,M,1,57517.9,N,Current
4242,21.446,0.000,30.652,cartao_credito,via_email,padrao,57,F,M,0,70459.5,N,Vol
4256,20.414,0.000,81.483,cartao_credito,boleto,padrao,86,F,M,0,85180.1,N,Vol
4261,3.243,0.000,42.302,cartao_credito,via_email,desconto internacional,71,F,M,0,67812.8,N,Vol
4262,21.054,0.000,28.380,cartao_credito,via_email,padrao,97,M,M,0,45871.4,N,Current
4263,11.047,0.000,285.176,debito em conta,boleto,padrao,49,M,M,2,90414.9,Y,Current
4264,10.229,8.005,139.482,cartao_credito,boleto,padrao,77,M,M,0,31650,Y,Current
4265,11.135,0.000,110.787,cartao_credito,boleto,desconto internacional,24,M,M,0,25921.4,N,Vol
4267,16.169,0.000,6.106,cartao_credito,boleto,padrao,50,F,M,2,11458.4,Y,Current
4271,14.602,0.000,94.356,conta_corrente,boleto,padrao,40,M,S,0,67823.5,Y,Current
4273,25.401,2.682,69.951,cartao_credito,boleto,padrao,74,F,S,1,52307,N,Vol
4282,20.851,0.000,21.995,conta_corrente,boleto,padrao,88,F,S,2,18172.8,Y,Vol
4287,24.664,0.000,32.338,cartao_credito,boleto,padrao,61,M,S,0,77920.8,N,Current
4290,20.177,9.161,46.262,debito em conta,via_email,padrao,38,M,M,2,52989.2,N,Vol
4291,17.121,0.000,57.778,cartao_credito,via_email,padrao,83,F,M,0,42491.4,N,Current
4298,7.033,9.579,104.796,conta_corrente,boleto,desconto internacional,64,M,M,1,10286.4,N,Vol
4303,3.160,0.000,105.555,cartao_credito,via_email,padrao,32,F,M,2,82258.2,Y,Current
4310,27.630,0.000,79.355,cartao_credito,boleto,padrao,58,F,M,0,11253,Y,Vol
4315,8.794,0.000,23.940,debito em conta,via_email,padrao,62,M,S,2,10219,Y,Current
4317,13.763,0.000,26.925,conta_corrente,boleto,padrao,28,M,M,1,43448,N,Current
4320,13.237,2.920,16.016,cartao_credito,boleto,desconto internacional,83,F,M,2,85022.1,N,Vol
4321,4.321,0.000,32.999,cartao_credito,via_email,desconto internacional,22,M,M,2,33149.2,N,Current
4323,16.748,0.000,262.644,cartao_credito,via_email,desconto internacional,37,F,S,2,34567,Y,Current
4324,3.517,0.000,49.653,cartao_credito,via_email,desconto internacional,58,F,S,1,53357.4,N,Current
4328,14.066,0.000,78.928,cartao_credito,boleto,padrao,55,F,M,2,9665.54,Y,Vol
4331,29.059,0.301,65.360,conta_corrente,via_email,padrao,97,M,M,0,39383.4,Y,Current
4332,0.000,0.000,3.419,cartao_credito,boleto,padrao,26,M,M,0,10095.8,N,InVol
4334,22.345,0.000,81.660,cartao_credito,boleto,padrao,37,M,S,0,32872.1,N,Current
4339,4.912,6.469,116.419,cartao_credito,via_email,desconto internacional,23,M,S,1,50290.7,N,Vol
4342,25.354,6.103,73.665,debito em conta,boleto,desconto internacional,69,M,S,2,52127.5,N,Current
4345,15.818,0.000,108.035,cartao_credito,via_email,padrao,65,F,S,2,18151.6,N,Vol
4350,27.305,3.445,20.584,debito em conta,via_email,padrao,59,M,S,0,21893.6,N,Vol
4351,25.592,0.000,46.152,conta_corrente,via_email,desconto internacional,52,M,S,2,78731,N,Current
4354,14.264,0.000,30.029,conta_corrente,boleto,padrao,95,M,M,2,23764.3,N,Current
4355,0.000,0.000,3.875,debito em conta,via_email,desconto internacional,29,F,S,1,28504,N,InVol
4360,2.697,0.000,9.116,cartao_credito,boleto,padrao,62,M,S,2,23715,Y,Current
4362,6.299,0.000,60.523,cartao_credito,via_email,padrao,46,M,S,1,55634.8,N,Current
4365,10.667,0.000,233.810,cartao_credito,via_email,padrao,87,F,M,1,12935.2,N,Vol
4366,29.678,4.221,233.985,debito em conta,via_email,desconto internacional,32,F,M,1,47211.6,Y,Vol
4367,17.481,0.000,23.774,cartao_credito,via_email,padrao,49,F,M,1,97841.7,N,Vol
4368,21.451,0.000,55.466,cartao_credito,via_email,padrao,88,F,S,2,94665.2,N,Vol
4369,4.037,0.000,14.182,debito em conta,via_email,desconto internacional,51,F,M,2,33790.9,N,Vol
4372,13.363,0.000,167.637,cartao_credito,via_email,padrao,30,F,M,1,82743,N,Current
4373,25.073,8.533,10.279,conta_corrente,via_email,padrao,59,F,M,0,10384.5,N,Vol
4375,27.671,0.000,58.947,conta_corrente,via_email,padrao,48,M,M,2,60463.4,Y,Current
4381,17.517,0.000,47.513,conta_corrente,via_email,padrao,43,M,S,2,57976.7,N,Current
4383,20.847,0.000,51.874,cartao_credito,boleto,padrao,95,M,M,1,65745.1,N,Current
4384,8.941,0.986,70.817,debito em conta,boleto,padrao,29,M,M,1,38230.4,N,Current
4392,0.000,0.000,0.662,cartao_credito,boleto,desconto internacional,92,M,S,0,49551.8,N,InVol
4396,0.089,0.000,19.907,debito em conta,via_email,desconto internacional,96,M,M,1,48713.6,Y,Current
4402,19.549,0.000,102.488,conta_corrente,boleto,padrao,34,F,S,1,95986,N,Current
4403,10.768,0.000,64.624,cartao_credito,boleto,padrao,94,F,M,2,37742,N,Current
4409,25.590,0.700,49.270,cartao_credito,via_email,padrao,76,F,M,1,349.091,Y,Vol
4411,11.568,0.000,12.469,conta_corrente,boleto,desconto internacional,60,F,M,2,99488.1,Y,Current
4413,21.870,0.766,146.386,cartao_credito,via_email,desconto internacional,30,M,M,2,17555.2,N,Current
4416,17.270,0.000,20.339,cartao_credito,boleto,desconto internacional,83,M,S,2,58580.6,Y,Current
4427,7.194,0.000,187.505,cartao_credito,boleto,desconto internacional,61,M,M,2,53619.2,N,Current
4435,24.151,0.000,13.000,cartao_credito,via_email,padrao,27,M,S,1,16712.9,N,Vol
4442,19.328,0.000,12.215,cartao_credito,via_email,desconto internacional,34,F,M,0,32657.7,N,Current
4454,22.774,0.000,28.050,debito em conta,via_email,padrao,39,M,M,0,29227.8,N,Current
4455,23.933,0.000,5.978,cartao_credito,via_email,desconto internacional,87,M,S,0,37882.5,N,Current
4456,12.340,0.000,80.923,conta_corrente,via_email,padrao,91,F,S,2,69984.1,Y,Vol
4463,0.736,0.000,8.894,conta_corrente,boleto,desconto internacional,44,M,S,2,11861.4,N,Current
4466,10.465,0.000,33.158,cartao_credito,boleto,padrao,44,F,S,0,44183.9,Y,Vol
4471,25.558,0.000,53.203,conta_corrente,boleto,padrao,26,M,S,0,34129.2,Y,Vol
4486,25.039,0.000,30.891,cartao_credito,via_email,padrao,49,M,S,0,20730.7,N,Current
4497,29.038,0.000,8.279,cartao_credito,via_email,padrao,56,M,M,1,7330.68,Y,Current
4501,24.003,0.000,61.280,conta_corrente,via_email,padrao,96,M,M,1,50290.7,N,Current
4509,15.281,1.843,49.510,debito em conta,via_email,padrao,77,M,S,0,81875.8,N,Current
4514,0.000,0.000,4.009,debito em conta,boleto,padrao,27,F,S,2,3353.28,Y,InVol
4518,7.385,0.000,6.804,cartao_credito,boleto,padrao,52,F,S,0,52963.3,Y,Vol
4519,8.277,0.000,7.922,debito em conta,via_email,desconto internacional,78,M,M,2,92731.3,Y,Current
4525,5.986,7.960,85.210,cartao_credito,boleto,padrao,42,M,M,0,4324.22,N,Vol
4526,21.717,7.865,80.607,cartao_credito,boleto,padrao,63,M,S,0,90335.6,Y,Vol
4536,12.063,0.000,22.053,debito em conta,via_email,desconto internacional,28,M,M,1,10385.3,N,Vol
4539,0.825,0.000,103.010,cartao_credito,boleto,padrao,90,F,M,1,60034.9,Y,Current
4540,15.206,0.000,22.145,cartao_credito,via_email,desconto internacional,70,F,M,1,37521.4,N,Current
4544,11.394,0.000,103.068,cartao_credito,via_email,desconto internacional,68,M,S,0,3409.01,N,Current
4546,1.568,0.000,153.823,cartao_credito,boleto,padrao,40,F,S,1,16463,Y,Vol
4548,20.621,0.095,69.552,cartao_credito,via_email,padrao,31,M,S,1,28464,Y,Current
4549,24.818,0.000,79.349,cartao_credito,via_email,padrao,25,F,S,1,7320.73,N,Vol
4551,18.225,0.000,122.350,cartao_credito,boleto,padrao,28,M,M,0,96563.5,Y,Current
4552,10.255,1.936,145.072,cartao_credito,via_email,padrao,54,F,S,0,60774.6,N,Vol
4558,9.492,1.697,32.166,debito em conta,boleto,padrao,44,M,M,1,36638.2,N,Vol
4564,27.437,0.000,10.943,debito em conta,via_email,padrao,39,F,S,2,51662.2,N,Current
4565,21.413,7.616,66.787,cartao_credito,via_email,desconto internacional,69,M,M,0,67108.3,Y,Vol
4567,0.000,0.000,2.708,conta_corrente,boleto,padrao,42,F,M,1,82666.3,N,InVol
4570,0.000,0.000,0.267,conta_corrente,via_email,padrao,77,M,M,0,26266.3,Y,InVol
4571,23.619,0.000,84.728,cartao_credito,boleto,padrao,29,M,M,2,21288.3,N,Vol
4584,27.704,0.000,39.172,cartao_credito,boleto,padrao,78,M,S,0,59699.8,N,Current
4587,7.949,0.000,118.236,debito em conta,via_email,padrao,87,F,S,0,20409,Y,Vol
4589,17.093,0.000,48.975,conta_corrente,via_email,padrao,27,M,M,0,85079.5,N,Current
4590,16.696,0.000,71.684,cartao_credito,via_email,padrao,63,M,M,2,31282.8,Y,Current
4592,6.250,0.000,72.560,debito em conta,boleto,padrao,26,F,M,0,57372.4,Y,Current
4602,24.948,0.000,29.110,cartao_credito,boleto,padrao,89,F,S,2,27492.2,N,Vol
4604,18.572,0.000,56.663,conta_corrente,via_email,padrao,73,M,M,0,19654.9,N,Current
4605,23.719,0.000,186.103,cartao_credito,boleto,padrao,84,F,M,2,23684.1,N,Current
4607,9.266,0.000,53.371,conta_corrente,via_email,desconto internacional,73,M,M,2,7010.68,N,Current
4612,25.291,0.000,46.731,conta_corrente,boleto,padrao,84,F,M,0,87840.6,Y,Vol
4613,9.872,0.000,33.067,cartao_credito,boleto,padrao,45,M,M,2,23695.6,N,Current
4614,17.275,0.000,8.986,cartao_credito,boleto,padrao,24,F,M,1,33065,N,Vol
4619,14.291,0.000,64.328,cartao_credito,via_email,padrao,32,M,M,2,24176.8,Y,Current
4622,25.464,0.000,43.912,debito em conta,boleto,desconto internacional,46,M,M,0,10689.4,N,Current
4628,5.518,0.000,16.052,cartao_credito,boleto,padrao,18,M,S,2,19546.6,N,Current
4630,0.000,0.000,0.282,cartao_credito,boleto,desconto internacional,85,M,S,0,8372.23,Y,InVol
4632,23.130,5.602,96.177,conta_corrente,via_email,padrao,65,M,M,1,82783.8,Y,Current
4633,0.000,0.000,3.266,cartao_credito,via_email,desconto internacional,54,F,M,2,1370.08,N,InVol
4634,2.826,0.000,40.246,cartao_credito,boleto,desconto internacional,49,M,S,1,29894.4,N,Current
4637,19.428,0.000,91.787,cartao_credito,boleto,padrao,63,M,S,2,39753.3,N,Current
4644,26.120,9.527,37.886,conta_corrente,via_email,padrao,54,F,S,1,11659.5,Y,Vol
4645,14.573,0.000,38.225,conta_corrente,via_email,padrao,25,M,S,2,56861.8,N,Current
4647,21.351,0.000,45.707,cartao_credito,boleto,desconto internacional,70,F,S,0,87788.7,Y,Vol
4654,3.306,0.000,36.696,conta_corrente,via_email,padrao,97,F,M,0,50290.7,N,Vol
4656,25.926,0.000,77.292,cartao_credito,via_email,padrao,82,F,M,1,77265.5,N,Vol
4658,12.562,0.000,73.288,conta_corrente,via_email,padrao,69,F,S,2,67773.9,N,Current
4660,27.453,0.000,8.164,cartao_credito,via_email,padrao,20,M,S,1,87491,N,Current
4662,2.804,0.000,69.793,cartao_credito,boleto,padrao,38,M,M,0,94002.6,N,Current
4663,23.501,4.916,59.850,cartao_credito,boleto,padrao,21,F,M,0,64236.8,N,Vol
4668,5.136,0.000,44.807,cartao_credito,via_email,desconto internacional,20,F,M,2,3628.78,N,Current
4672,7.269,0.000,9.429,conta_corrente,boleto,padrao,94,M,S,2,22685.3,Y,Current
4682,23.257,0.000,19.188,cartao_credito,boleto,desconto internacional,26,M,S,2,14785.7,N,Vol
4684,13.301,7.382,38.694,cartao_credito,via_email,padrao,65,F,M,1,23947.8,N,Vol
4687,16.976,4.754,97.022,cartao_credito,via_email,padrao,64,M,M,1,43644.7,Y,Current
4688,0.493,0.000,51.831,cartao_credito,boleto,padrao,49,M,M,0,11131.6,Y,Current
4690,4.802,8.004,13.245,cartao_credito,via_email,padrao,74,M,M,1,60933.9,N,Vol
4691,28.954,0.000,19.058,cartao_credito,boleto,padrao,50,F,S,2,21396.2,Y,Vol
4694,0.000,0.000,4.322,conta_corrente,boleto,padrao,90,M,S,2,42504.3,N,InVol
4699,20.570,0.000,39.642,cartao_credito,boleto,desconto internacional,48,M,M,1,23668.2,Y,Current
4700,27.084,0.000,15.143,cartao_credito,via_email,padrao,94,M,M,2,49022.9,N,Current
4704,0.000,0.000,1.181,debito em conta,boleto,desconto internacional,87,M,S,1,85705.8,N,Current
4713,0.000,0.000,0.829,debito em conta,via_email,padrao,75,F,M,2,49561,N,Vol
4715,19.653,0.000,7.978,cartao_credito,via_email,padrao,48,F,S,1,79129.2,N,Vol
4716,0.000,0.000,3.993,conta_corrente,via_email,padrao,94,F,M,2,14519.1,N,InVol
4717,19.261,0.000,52.781,cartao_credito,boleto,padrao,30,F,M,1,17866.9,N,Current
4720,5.725,0.000,404.415,cartao_credito,boleto,padrao,67,F,S,1,91347.1,N,Vol
4722,28.046,0.000,66.646,cartao_credito,boleto,desconto internacional,20,M,S,1,44469.6,Y,Current
4724,15.933,2.211,73.073,debito em conta,via_email,desconto internacional,68,F,M,0,73728.3,N,Vol
4725,0.000,0.000,4.109,conta_corrente,via_email,padrao,18,M,S,2,37443.6,N,InVol
4727,2.707,0.000,115.744,debito em conta,boleto,padrao,53,F,M,2,64546.4,Y,Current
4728,20.214,0.000,7.257,cartao_credito,via_email,desconto internacional,23,M,S,1,84217.7,Y,Current
4735,29.710,5.312,202.438,cartao_credito,boleto,padrao,47,F,M,1,63778.3,Y,Vol
4738,0.000,0.000,3.806,cartao_credito,via_email,padrao,25,F,M,1,10107.7,Y,Vol
4743,27.899,0.000,6.579,cartao_credito,boleto,desconto internacional,19,F,M,1,73089.7,Y,Current
4746,19.285,0.000,59.472,cartao_credito,boleto,padrao,23,F,S,1,63712.1,N,Current
4749,12.562,0.000,53.439,cartao_credito,via_email,padrao,36,M,S,1,35381.6,N,Current
4752,21.917,0.000,12.640,cartao_credito,boleto,padrao,48,M,M,0,39598.7,N,Current
4754,11.022,0.000,49.895,cartao_credito,boleto,desconto internacional,20,F,S,2,23671.6,N,Vol
4757,9.791,0.000,13.664,debito em conta,via_email,padrao,21,F,M,0,77210.6,N,Current
4762,10.824,0.000,36.745,debito em conta,via_email,padrao,61,M,S,2,66026,N,Current
4767,0.460,0.000,164.820,cartao_credito,boleto,padrao,51,F,M,2,32118.4,N,Vol
4771,20.125,0.000,92.634,cartao_credito,boleto,desconto internacional,56,M,S,2,86258.6,N,Current
4772,14.645,0.000,11.206,cartao_credito,via_email,padrao,48,F,M,2,85246.6,N,Vol
4778,4.430,0.000,16.355,cartao_credito,via_email,padrao,29,M,M,2,98734.7,N,Current
4779,6.261,0.000,43.967,cartao_credito,boleto,padrao,70,F,S,0,61639.7,N,Vol
4780,15.997,3.054,32.486,cartao_credito,boleto,desconto internacional,93,M,S,1,14258.4,Y,Vol
4784,22.617,0.000,40.344,cartao_credito,boleto,padrao,85,F,S,1,23657.4,N,Vol
4791,10.260,0.000,163.848,cartao_credito,via_email,padrao,86,F,S,0,99514.6,Y,Vol
4792,24.836,0.000,81.982,conta_corrente,boleto,padrao,44,F,M,2,92285.4,N,Current
4798,15.745,0.000,71.431,conta_corrente,boleto,padrao,82,M,M,0,40551,Y,Current
4801,2.769,0.000,9.364,cartao_credito,via_email,padrao,45,M,M,0,70239.8,N,Current
4802,19.369,0.000,121.684,conta_corrente,via_email,desconto internacional,59,F,M,0,29953.1,N,Vol
4807,15.075,0.000,108.435,cartao_credito,boleto,padrao,50,M,M,0,19231.2,N,Current
4808,13.458,0.000,15.106,cartao_credito,via_email,desconto internacional,94,M,M,0,50290.7,N,Current
4811,1.523,0.000,62.192,cartao_credito,via_email,padrao,56,M,M,2,46165.2,N,Current
4812,26.951,0.000,29.968,cartao_credito,boleto,padrao,55,F,S,0,54844.2,Y,Vol
4815,5.388,0.000,91.069,debito em conta,boleto,padrao,94,F,M,1,66755.6,N,Vol
4817,8.332,7.094,17.406,cartao_credito,via_email,padrao,56,M,S,1,92798.9,N,Current
4820,0.000,0.000,0.660,conta_corrente,via_email,padrao,49,F,M,0,68828.4,Y,Vol
4821,6.996,0.000,36.011,conta_corrente,boleto,padrao,57,M,M,1,77149.1,N,Current
4823,11.968,0.000,124.638,cartao_credito,via_email,desconto internacional,70,M,M,1,42211.8,N,Current
4824,9.506,0.000,103.275,cartao_credito,boleto,padrao,89,M,M,0,91655.8,N,Current
4825,10.571,0.000,40.511,cartao_credito,boleto,padrao,18,M,M,0,77293.3,Y,Current
